,total_items
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=15938-16250,984
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=16250-16875,287
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=17033-17188,12
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=16876-16954,66
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=16954-16993,225
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=16994-17032,826
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=17188-17500,123
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=17500-18750,722
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=18750-20000,675
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=20000-20000,556
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=21251-22500,729
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=20000-20625,740
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=20625-21250,304
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=22500-23750,925
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=23751-25000,977
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=25000-26250,846
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=26251-27500,372
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=27500-30000,629
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=30000-33750,831
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=33750-37500,968
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=37500-53750,949
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=53750-55000,54
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=55000-60000,577
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=60000-70000,733
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=70000-75000,537
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=75000-82500,786
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=82500-95000,987
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=95000-100000,342
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=100000-142500,767
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=142500-150000,56
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=150000-187500,861
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=187501-225000,145
https://api.mercadolibre.com/sites/MLC/search?category=MLC161649&price=225000-*,374
https://api.mercadolibre.com/sites/MLC/search?category=MLC414209,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=*-3500,204
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=3500-3812,444
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=3813-3969,926
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=3969-4125,508
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=4125-4750,470
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=4750-5125,862
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=5125-5500,438
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=5500-5750,340
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=5751-5875,10
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=5875-5937,354
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=5969-5984,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=5985-5992,1174
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6000-6250,252
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6251-6500,976
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6500-6750,404
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6750-6875,64
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6876-6938,270
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6938-6969,0
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=6970-6985,1001
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=7251-7500,33
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=7000-7125,77
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=7188-7195,1426
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=7204-7219,0
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=7500-8000,389
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=8000-9500,829
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=9500-10000,205
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=10000-12500,534
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=12500-13750,217
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=13751-14375,581
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=14375-15000,504
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=15000-16125,836
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=16125-16687,498
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=16688-17250,665
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=18625-19312,618
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=19313-20000,651
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=21251-22500,885
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=20000-20625,529
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=20625-21250,674
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=22500-23750,990
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=23751-25000,955
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=25000-26250,754
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=26251-27500,815
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=27500-28750,429
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=28751-30000,598
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=30000-31875,592
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=31876-33750,508
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=33750-35000,428
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=35000-37500,806
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=37500-40000,608
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=40000-43750,580
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=43750-50000,927
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=50000-55000,586
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=55000-62500,646
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=62500-75000,933
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=75000-80000,315
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=80000-90000,510
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=90000-112500,638
https://api.mercadolibre.com/sites/MLC/search?category=MLC159290&price=112500-*,728
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=*-2250,161
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=2250-3000,268
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=3000-3500,211
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=3500-4500,675
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=4500-5250,676
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=5250-6000,971
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=6000-6750,788
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=6750-7500,929
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=9500-10000,861
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=7500-8000,885
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=8001-8500,260
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=8500-9000,736
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=9001-9500,274
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=10000-11250,957
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=11251-11875,212
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=11875-12500,824
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=12500-13750,930
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=13751-14375,507
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=14375-15000,800
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=15000-16250,836
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=16250-16875,203
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=17033-17188,42
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=16876-16954,199
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=16954-17032,833
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=17188-17500,77
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=17501-18750,530
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=18750-19375,590
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=19376-19688,218
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=19688-19844,48
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=19845-19922,119
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=19922-19961,24
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=19962-19981,1727
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=20000-21250,890
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=21250-22500,957
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=22501-23750,999
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=23750-24375,722
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=24376-24688,137
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=24688-24844,49
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=24845-24922,112
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=24922-24961,9
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=24962-24981,1485
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=26251-27500,853
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=25000-25625,327
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=25625-26250,803
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=27500-28750,639
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=28751-29375,436
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=29375-29687,127
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=29688-29844,99
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=29844-29922,86
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=29923-30000,990
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=30000-31875,486
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=31876-33750,862
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=33750-35000,815
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=35000-37500,709
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=37500-39375,928
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=39376-41250,88
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=41250-43125,461
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=43126-45000,562
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=50000-55000,862
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=45000-47500,507
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=47500-50000,773
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=55000-60000,892
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=60000-65000,609
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=65000-70000,495
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=70000-80000,825
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=80000-97500,782
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=97500-100000,127
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=100000-150000,871
https://api.mercadolibre.com/sites/MLC/search?category=MLC435304&price=150000-*,304
https://api.mercadolibre.com/sites/MLC/search?category=MLC429188,3
https://api.mercadolibre.com/sites/MLC/search?category=MLC183301&price=*-10000,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC183301&price=10000-15000,346
https://api.mercadolibre.com/sites/MLC/search?category=MLC183301&price=15000-15625,250
https://api.mercadolibre.com/sites/MLC/search?category=MLC183301&price=15625-15937,70
